Company_ID,Revenue (USD),Net Profit Margin (%),Investment in R&D (%),Market Share (%),Debt-to-Equity Ratio,Energy Efficiency (%),Smart Grid Implementation Score,Innovation Index,Digitalization Level (%),Carbon Offset (tons/year),Renewable Energy Share (%),Emissions Intensity (kg COâ‚‚ per MWh),Waste Management Score,Employee Satisfaction Score,Community Development Investment (USD),Workforce Diversity Index,Sustainability Certification,Sustainability Score
C134,3382775562,6.605496058,11.02059282,10.93065393,1.937763639,50.80140782,1,59.90110442,11.84617051,2195.14622,59.10953805,756.4790449,3.142415205,0.839025418,5316134.879,0.593854365,1,34.62692943
C135,9429667942,20.49776291,14.66771883,4.085612156,1.82103801,98.18425943,9,7.173534375,1.363984584,224.4050824,50.37734437,137.5398733,9.735265518,5.166534893,1472295.627,0.399400302,1,36.28594383
C136,3238797291,2.283925785,17.91490301,12.3739938,0.147105985,68.84930836,8,22.67586174,30.32195467,4600.569067,64.59515311,450.6785113,2.879377482,2.250583455,1406318.894,0.835539279,0,31.04691602
C137,5192718311,25.53620742,2.508725108,14.88334172,2.213456358,80.1606531,9,93.14903869,69.79904715,2351.481113,97.28943894,362.4751844,8.893047238,4.107770895,5838320.198,0.729874013,0,48.84183734
C138,7033159399,14.85439581,14.89843332,14.78455613,1.038238196,53.98575366,5,90.84101073,79.02599039,144.9837217,5.57355265,538.1008779,8.807485771,8.768479983,9850247.381,0.749275337,0,25.39980157
C139,3642659728,14.41759732,4.560826938,10.47683558,2.028662368,84.15571429,6,78.12906474,29.57528346,3449.105357,57.39615175,655.513838,7.576576166,5.275145199,971543.3265,0.19613935,0,35.62911368
C140,9718103006,17.77223354,17.30536401,1.462328515,1.714077443,96.62833544,9,1.940124562,49.56539209,2409.186268,86.30287793,296.4131512,5.634704738,3.342152934,2864456.971,0.468324307,1,42.55974898
C141,9624848476,24.74042898,16.56220676,7.485147475,1.093919684,78.78326265,7,32.70067685,42.11189044,621.7265872,48.13827117,489.7588691,1.200027496,2.078883541,8695896.574,0.861828131,1,37.79713525
C142,2525305135,10.43427624,11.27508134,18.42325551,0.490271175,56.30576612,10,62.79587353,41.05227844,1071.359047,7.852718594,596.1100059,5.319717345,8.003248594,731997.4024,0.504038008,0,21.56236182
C143,4977512574,20.34048458,14.49461317,11.7305333,0.373814803,79.08607637,9,27.51902118,23.13487132,322.4534023,56.05393524,194.101758,3.567962557,6.245180154,8760098.356,0.683452743,0,33.10557485
C144,3015774315,16.97195892,6.97265215,10.81280567,2.511403166,88.31736066,0,90.95866951,13.6371105,2871.467699,33.20738908,669.8468342,7.922170332,4.680654604,5247616.974,0.587933733,0,34.51433552
C145,2855556539,8.010848105,9.95219008,5.450184936,2.763352872,70.32082683,7,63.38894618,19.66885582,3110.147396,15.49417853,524.2767199,7.581292065,2.174843539,4088585.072,0.842356788,1,31.39095913
C146,378500604.1,26.35889959,16.61110106,7.432133506,1.984385336,93.9918874,3,7.190671732,5.533238716,2528.711492,84.90345133,764.676206,9.106125074,3.342463742,3103708.838,0.28456084,1,41.93484959
C147,6099547696,23.92278065,9.726038746,17.91738717,0.399958933,82.43414767,9,90.90055888,19.81307418,4085.510665,52.1599513,337.6702434,0.148301624,9.598434267,2978200.41,0.575475278,1,43.69306957
C148,5031763442,19.75355504,7.798167041,13.36261465,1.265878929,94.96244591,7,95.77666582,0.920089763,4305.044107,93.32764124,175.7021596,8.091032168,5.200899376,3064967.799,0.123234668,0,46.59693553
C149,524272725,25.51745187,10.3900365,15.76900183,2.21392368,81.17526556,5,7.771241839,62.72584006,3078.121983,80.60165046,454.5508407,9.384620531,4.006992812,8849182.779,0.690210777,0,36.68858299
C150,2793678178,26.01882603,16.7367358,9.141473919,2.361480564,56.5643986,10,53.23602349,31.63754074,63.78239854,69.29717938,160.0675402,7.893004491,5.214220423,7240714.349,0.731967838,0,35.94681677
C151,9083576201,21.2508893,7.3689529,12.64191967,0.442834005,65.48458556,8,30.33642822,97.31447114,3476.148279,0.502550337,778.6685663,1.301944599,7.789885059,6700532.848,0.042837321,1,21.88573438
C152,2403223288,25.11039985,4.30147027,5.042833814,0.100089085,60.08974741,10,39.28390765,19.37170508,2089.996085,42.78234566,127.0794708,0.812791048,3.401089365,7989503.998,0.675790964,1,33.99848603
C153,1457499772,20.92414385,14.52826639,14.13867052,2.165197433,95.44132489,3,17.9651218,34.58285703,2827.787416,19.74862817,627.4527308,0.208452398,1.787061209,2578575.483,0.414690154,0,24.75700616
C154,4899633075,20.40422315,16.69358604,8.609266541,1.13412891,88.02000336,1,57.8072102,35.78411586,3245.40301,91.0797911,467.5716787,6.287452258,5.849361183,6184247.693,0.124096876,0,40.8766395
C155,9856648037,18.55834135,2.912112092,8.906655745,0.837995862,83.81991845,1,95.79793532,0.845149606,1751.183072,17.45839847,358.0344567,6.296726519,6.652041035,4606061.727,0.419907548,1,35.57757433
C156,2428132162,22.58149919,5.557608142,13.02151426,0.137402662,65.04831598,4,50.30726003,83.9207953,4585.492526,28.60600517,146.0895152,9.869137142,7.12718003,7826591.936,0.19423293,1,30.37963446
C157,6724634119,4.758153159,3.697467805,18.73198437,1.66686828,59.2022386,9,8.291458139,3.199446014,669.8743337,51.68367677,535.5168469,3.980431741,8.819875908,3099468.544,0.415559532,0,24.29481875
C158,7618579957,26.42612278,7.61088682,1.373726298,2.568337133,87.8225544,8,62.00013335,94.01798347,3357.559036,26.3363619,509.6542306,3.319062849,3.711741207,6435354.383,0.384339028,0,30.67828421
C159,2383999064,26.15530583,9.556668599,16.51239042,2.877131774,73.70789729,2,34.02229945,89.20743511,21.79789978,20.98646773,296.6182911,6.244249272,0.753548962,8823301.994,0.738391637,1,30.95425186
C160,7284881323,0.877418491,15.2277004,5.918423897,1.740660357,61.28947761,7,85.59251896,53.55219161,4623.255527,59.90993251,737.155191,8.256086725,9.583485836,4027483.257,0.774215558,0,35.48683247
C161,3684153496,24.77450252,13.37180411,8.933997145,1.59193785,80.83109891,3,43.46781483,54.35955749,562.5206662,8.892952276,312.8770051,9.367739495,4.350119274,675554.6528,0.607028654,0,24.78230097
C162,6326735248,3.866096024,12.79764278,0.536075243,0.346663518,52.01669261,5,19.28396089,65.3777923,474.4211507,5.816775872,414.8077874,8.031241662,6.232575097,5165347.715,0.022686842,1,17.86575719
C163,6338961811,10.05356563,7.695123986,6.090816949,1.691731124,66.30851271,9,19.11056227,38.70500119,1665.038165,37.22452952,480.6337191,4.266739806,6.663053231,3466265.153,0.931022279,0,26.5825099
C164,5362389094,22.30524769,16.98750351,10.10236173,1.201939329,73.42784973,5,76.87641807,64.72222834,1867.83143,72.06644545,170.1623147,6.349142353,5.465137087,6725531.552,0.68623328,1,45.20379008
C165,911994802.8,4.822796881,9.954456181,1.217903939,1.860692315,57.39791671,2,26.55875983,4.476838869,1071.500362,55.48067583,752.5132034,8.562993267,2.052575297,9510818.918,0.03419545,0,24.22127497
C166,8354671931,24.53901072,19.60299382,9.872805015,1.227306409,99.23272388,4,76.72333942,5.404762735,2925.608305,42.28764685,362.1753067,4.906096883,7.551430501,4861227.097,0.818832899,1,43.82877519
C167,3214592849,24.96402534,13.04870063,18.54950151,0.796867458,60.45486823,2,20.58873108,45.72304196,2214.57049,56.57515642,156.5454497,2.166866437,8.037519743,4667240.399,0.200266155,0,26.88344926
C168,1873319919,15.22403201,3.39903009,2.19732504,0.375399298,56.5176565,10,32.16863687,54.96223011,170.8779452,36.54514847,371.1038216,1.697234397,5.52975586,6549302.154,0.57922119,0,25.11086563
C169,417343664.1,0.191576152,13.84737368,15.31237049,1.013263489,60.17674369,10,46.54869724,88.78176403,1598.260311,93.61463354,520.141783,0.001577446,4.885611606,1043940.061,0.46663437,0,36.05319391
C170,5913020502,8.611143995,7.176976293,8.252453962,0.380270019,88.45305666,0,94.31958497,10.46606339,4052.164568,5.490489091,459.5568703,7.18237995,1.139381831,2542526.827,0.419838782,1,32.30153756
C171,6778867975,18.50780755,14.04021674,13.13795692,0.613001157,71.27528296,6,93.17314248,82.26479272,3448.507674,67.3391479,586.1793818,1.110972088,0.839516615,9190603.462,0.88971372,0,40.93284024
C172,175712411,29.43558534,2.323181815,5.2787083,2.96327486,78.27079699,3,20.68718754,21.00473373,3624.354268,89.12826648,138.8387594,2.438390997,3.395648456,6702726.708,0.437361292,0,37.6921949
C173,5125809652,18.95440581,4.322747306,3.273896025,1.387900315,51.05045785,6,35.82190412,39.40836485,3490.58462,80.38847087,299.1784272,2.978763315,3.108461555,144305.9994,0.075344118,1,35.50119098
C174,2272692794,7.794107432,17.25900792,3.293206024,1.642428123,51.72156543,2,14.93993885,31.66024348,1554.865107,18.40410348,673.4614038,5.603798601,9.53656451,2054208.471,0.946638727,0,19.50538235
C175,6455276176,19.02017109,5.316411583,1.502789718,2.633493733,72.29127749,10,50.99850793,40.01552729,498.3196104,29.5926349,155.9255815,3.979572773,7.836227424,6831544.288,0.920535231,1,35.29912989
C176,1751920626,16.19956139,16.90378138,3.794369428,2.987149811,90.83276216,4,46.05825507,15.04954981,1362.33592,71.70479387,698.8401683,6.74673992,6.599242953,7646348.034,0.68443269,1,44.06343474
C177,6912468004,23.39536185,6.306245681,13.31796576,1.789871903,94.26194394,4,90.07601625,50.35700744,4158.926501,8.427055918,164.3272645,0.556386593,5.17648089,8400197.131,0.467892528,1,35.61795646
C178,3873486110,3.209419165,13.21475629,17.64564318,2.456174081,54.33532838,1,93.00053778,80.16425898,4902.353989,81.18616998,684.1179504,1.239391943,1.673675307,2928846.266,0.092859473,0,34.86492199
C179,9367932587,22.83083708,14.1888609,16.30110114,1.048128971,76.91815511,10,38.3567391,44.15340104,2469.235074,71.89069446,352.5518808,4.992115035,9.784566722,9310975.677,0.790748119,1,43.19274324
C180,1383834232,16.23799736,10.74044031,13.73417277,0.986657477,95.66148431,9,49.1737943,49.06135759,48.50177462,72.96066492,528.5463443,3.369647878,3.750406982,5533939.467,0.075477914,0,37.39262409
C181,3417252847,28.88976012,6.800902857,2.297594082,1.267840791,69.39863772,1,89.62362491,84.87675853,700.2240607,10.02413703,207.020981,2.958133628,1.069256024,6968424.834,0.068600985,1,30.25875722
C182,1143600477,10.25616498,5.040243151,5.854830181,2.050271062,91.47829157,3,80.67078077,70.60581146,1610.402877,71.77605448,146.3181052,0.67028079,4.937988957,5971421.239,0.537383842,0,40.73555297
C183,9247689247,18.97865679,1.630597737,6.265156819,2.078355899,56.68478272,3,0.365631134,49.04544085,2892.926743,67.98181252,251.1567428,8.957191747,8.739980116,1236173.146,0.16012824,1,31.08081716
C184,8774620140,27.96084317,6.774981624,5.074143233,1.01419436,96.76972448,3,32.00595642,25.76956482,375.468229,83.09224908,189.4976725,6.918185861,8.872910018,9631515.447,0.007730267,1,43.74037035
C185,2586836861,3.07529184,13.41009302,10.34861263,0.48630878,87.57116588,5,42.17742419,88.49267468,4716.786494,4.159595626,318.6841284,1.216181568,0.109659161,1237527.043,0.423113431,0,21.23660115
C186,6603240620,28.11685462,18.82779155,10.75752092,1.933949144,97.06671964,1,22.97162837,57.70204017,1825.418366,2.311066847,460.0682726,0.650459577,8.862957448,2556270.745,0.137217232,1,26.52064016
C187,8174049780,20.63657167,17.55288516,7.202030906,0.472145,83.83086168,5,19.95716159,22.11476101,4562.92109,37.30070999,512.1316245,9.748725334,2.714842175,8138142.523,0.160515415,0,26.42680715
C188,5556456108,2.035111773,15.55523075,7.140404259,1.777628274,68.1701966,6,3.77845066,26.91197526,3902.609014,14.87882838,652.9076752,6.811725504,0.38972364,6189783.645,0.076910639,1,20.43676624
C189,5301209278,9.028907008,15.98049952,16.5882564,2.110924171,96.90905863,10,64.33697251,80.31330889,3777.186363,55.83844776,559.3679253,4.174560711,8.477902704,8383110.162,0.205093754,0,36.11788374
C190,2426104386,21.24516266,13.63471317,15.80692768,2.13177334,63.77833882,9,26.25102905,4.414556209,3033.597899,91.73489015,526.1308276,7.017310408,8.63866756,5162204.522,0.71548418,1,43.18167805
C191,940096650.4,2.020518044,5.945450294,6.22513705,2.285069121,66.6086261,2,5.234717843,99.2092187,3133.919085,39.14797303,388.2474192,7.563317865,5.962310798,3776162.421,0.808927307,1,28.6561382
C192,8973185422,17.46511381,18.23670558,18.28439003,2.631292323,85.0404209,10,23.09793105,13.03516797,3190.016176,84.49503773,431.6659045,7.799622024,5.744337573,9219236.54,0.452533644,0,38.11220319
C193,9005176391,10.37649171,13.74391393,19.06101884,1.549881077,88.26581498,7,80.19139528,79.60685254,3143.606935,0.024087452,390.1645806,4.778773057,8.131202726,372160.652,0.506553816,1,31.19835434
C194,6334683558,18.62746553,11.64837199,6.602176586,2.21772265,96.47017419,1,85.14891816,39.47753168,2768.641157,16.85146435,689.516221,4.298827581,7.863095527,8562740.901,0.032655035,0,29.51796574
C195,3396907613,1.372261014,3.108799915,7.153056481,1.895600933,60.24012045,10,48.30662452,49.22161833,4932.070092,3.042353965,261.0003168,0.110280843,8.901054734,2315869.674,0.069316261,0,16.52531898
C196,3498603650,26.14610418,9.494055332,10.16211965,0.641255825,89.89990176,7,41.60706704,88.06505775,3661.452837,32.81471805,104.0046521,9.265571151,5.527474476,8488875.914,0.257567726,1,34.9751807
C197,7262297232,29.20466908,9.746807153,18.82830417,0.17449997,86.92730267,10,97.78536935,41.29111896,3884.731942,90.81895957,555.9239281,6.033078784,9.676470927,1400574.168,0.543898421,1,53.47688945
C198,8972131497,29.06633566,17.42670858,17.53875672,0.925170018,53.18972781,4,20.05646596,53.74937537,4362.314075,9.69521236,241.7235285,2.031539372,9.961468309,5806387.447,0.739551149,1,24.81750731
C199,8871993378,22.48955495,11.38631618,2.141102455,1.384797748,69.36115706,1,21.53592829,4.929966241,1078.198814,60.64097767,723.0805954,9.196034194,1.1654461,8882198.111,0.605003061,0,31.02211664
C200,7800956703,3.902587204,8.22761043,7.915341791,1.889607239,64.13827285,6,29.1867177,0.234747387,419.0207955,45.14959391,701.3324308,9.149319018,8.495437596,4740661.073,0.392127855,0,25.63950036
C201,6423896145,22.74789588,19.55920624,11.11208668,2.564882058,65.22452122,1,17.27573183,24.4799873,2414.472183,93.84682124,153.7091603,9.891841644,4.998222577,7468201.071,0.118324073,1,39.36493883
C202,850558250.3,0.737607494,3.103691273,10.1123362,0.669112578,99.14734398,5,37.93655982,68.05830929,2570.403478,12.25191425,174.4718838,8.740565631,3.875663383,8048669.462,0.780773235,0,26.62701228
C203,1624670854,0.663706546,9.028420138,3.957875052,0.464094391,82.13887067,9,91.0834227,12.12648934,4145.9089,21.20278505,446.6201146,9.977843878,6.130723099,7367577.145,0.363786052,1,34.628838
C204,8986556343,9.708306574,1.798468828,17.19045375,2.894091848,85.88380789,2,61.53478406,11.37619588,2218.917896,2.954196861,526.4558639,2.446861881,0.559655573,9254044.071,0.736054014,1,30.09101777
C205,6068226306,14.65929571,15.05817829,13.57112158,0.413329222,98.83088187,8,41.19465486,41.0960608,2854.265128,43.39352496,292.4358362,8.422495852,5.064611188,4473873.963,0.512978842,1,38.35167559
C206,101878545.7,23.11222253,18.44345449,16.77437666,1.487624103,68.86008912,2,93.44107946,64.78370386,2635.354693,27.78328996,601.7584017,8.230283088,8.7089057,1739523.137,0.738662054,0,32.36824742
C207,1023700713,20.4988613,6.320709261,17.18940916,1.798134814,90.09200842,10,4.846423248,71.20719922,191.0139188,86.99059339,516.4412146,2.309403592,2.134615161,487632.5264,0.907289561,0,39.22947877
C208,6638382673,13.37708119,17.30849186,14.99228149,1.669985821,71.72654817,2,21.02761779,17.84506741,3076.074483,60.49408132,327.3768768,0.98437549,4.263898948,2472134.098,0.921029516,1,36.48943639
C209,60565222.62,8.208799988,6.552146379,8.840290965,0.349493255,93.47668359,4,56.58886051,7.958814737,4140.216429,61.4090738,117.7600416,9.794205137,9.394808877,1440543.064,0.53510678,0,36.8900951
C210,1616472434,29.913735,18.30463307,12.24988042,0.265378051,59.03287707,6,61.55526232,94.03970339,787.5027404,53.19106969,625.1051969,2.960245515,4.285638378,5583907.927,0.511508365,1,37.43907664
C211,5491850556,12.78543907,15.32527617,3.291271582,0.40590194,97.38430885,7,3.955750656,26.06663826,2971.65867,9.185033723,250.3275661,8.708917905,3.583676323,1857603.919,0.265678466,1,25.85467428
C212,6922033025,13.54161073,16.29322876,13.50554381,1.798204283,60.93858542,10,40.30387579,85.33464976,2968.052722,44.50186837,684.1316204,0.041271547,4.405366481,398947.7358,0.935799832,0,29.34698859
C213,6523092982,4.908714636,1.342124556,3.667139789,1.678600174,66.31102535,6,64.91539648,86.34914505,820.9248203,99.95051897,394.203182,0.210248072,5.194527665,369538.3904,0.457919167,1,45.09748025
C214,2250450402,23.84428646,19.29339678,13.90959685,0.777848297,87.80961171,8,69.80705464,77.25225918,617.3178687,83.52292908,503.9542098,4.658713087,6.319913441,8317379.289,0.127591239,1,46.64391817
C215,7124670421,20.81046677,14.80674885,4.669003399,1.949545011,69.68775708,4,63.81399025,16.88336067,4900.259715,89.34590542,711.0641113,2.387146839,8.006928009,5918584.815,0.432704915,1,45.1639479
C216,2380118384,6.623088384,6.790270812,2.439270873,2.478195756,80.41056884,9,32.05632244,82.18014593,1968.595848,82.32263592,704.5361006,6.898412834,4.521022058,3587272.166,0.12705325,1,39.6796552
C217,3260742985,2.471431368,16.75849863,3.389161354,0.220578984,72.22867505,10,9.35201236,76.92505592,1137.108644,10.30416934,360.0637027,5.655643256,8.174809351,8943338.147,0.502531684,1,23.72882746
C218,7467449137,20.41497906,6.34890277,0.139643491,1.544576836,87.11849685,2,42.71124464,59.67229901,856.6227223,22.74482541,246.2222249,0.774857975,5.337206614,711264.148,0.561275515,0,27.27690599
C219,6499832661,19.63533643,17.58232295,14.4029184,2.099000195,61.41656262,5,12.87544374,33.72020352,3338.008568,0.312165136,642.6022544,1.626282963,3.384805104,9803417.507,0.337755761,0,15.45549952
C220,8493741871,8.19778581,3.139027418,14.67478088,0.831704589,52.92289936,4,94.76236585,26.25086043,3047.226487,30.35101249,403.1561425,3.880492701,6.579508281,6166754.985,0.071650614,1,30.89424344
C221,6579552794,28.52590687,14.37003357,10.34717366,0.992535625,64.99646987,3,47.5170866,12.18892121,3217.760615,10.86074023,234.4293955,1.85604064,7.177222547,1842807.897,0.943503536,0,25.08723911
C222,5687402947,4.531736753,11.27327106,3.311119741,1.879549919,73.71543324,1,31.72591744,50.97570669,440.0301376,47.27933453,733.0977396,7.922223472,5.580489756,6793900.299,0.773353113,1,34.12054356
C223,945810930.6,12.97004403,2.834154934,1.762731316,2.704012351,58.40100261,6,76.63040711,58.52608755,4467.672917,67.71274886,238.672936,4.160702356,0.566149731,7636178.785,0.838881081,1,41.67530222
C224,3683480873,28.30847761,5.595982737,0.480666432,2.448780819,67.73986448,4,49.79485926,35.93389905,1946.331984,87.4505295,118.0650177,0.934318668,1.698828752,4299134.406,0.366868394,1,43.04237532
